621, 569.131, 832.229, -0.96, 5.04
622, 569.367, 1870.624, 11.52, 1.12
623, 573.478, 1197.119, 3.52, 3.92
624, 570.807, 86.928, -10.24, 6.72
625, 573.749, 650.111, -3.2, 5.6
626, 576.032, 418.383, -6.08, 6.16
627, 575.299, 2007.362, 13.12, 0.56
628, 576.392, 136.242, -9.6, 6.72
629, 578.57, 1514.271, 7.36, 2.8
630, 579.89, 1649.163, 8.96, 2.24
631, 579.986, 881.241, -0.32, 5.04
632, 582.447, 1063.743, 1.92, 4.48
633, 581.297, 1380.118, 5.76, 3.36
634, 581.343, 1784.419, 10.56, 1.68
635, 584.464, 467.812, -5.44, 6.16
636, 584.181, 699.135, -2.56, 5.6
637, 583.495, 186.0, -8.96, 6.72
638, 586.444, 1246.199, 4.16, 3.92
639, 586.528, 1920.757, 12.16, 1.12
640, 589.535, 235.242, -8.32, 6.72
641, 591.071, 930.275, 0.32, 5.04
